Electric Banana	Simpson's House	State	On	2/14/1900 12:27 AM
Light Bulb	Moe's Mowers	State	On	2/14/1900 5:24 AM
Electric Banana	Old Beaver Dam	State	Off	2/8/1900 7:53 PM
Electric Banana	Grinch's Grocery	State	On	2/13/1900 8:47 PM
Electric Banana	Oscar Jones Home	State	On	2/4/1900 8:36 AM
Electric Banana	Joe's Hospital	State	On	2/23/1900 7:53 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/2/1900 1:12 PM
Electric Banana	Simpson's House	State	Off	2/20/1900 9:28 AM
Light Bulb	Main Street	State	On	2/20/1900 11:02 PM
Light Bulb	Happy Gorilla Pub	State	On	2/24/1900 7:17 AM
Electric Banana	Old Beaver Dam	State	Off	2/4/1900 11:56 PM
Electric Banana	Oscar Jones Home	State	Off	2/25/1900 6:04 AM
Electric Banana	Oscar Jones Barn	State	Off	2/18/1900 1:12 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/26/1900 6:51 PM
Light Bulb	Bellweather Inn	State	Off	2/7/1900 2:15 AM
Light Bulb	Home Base	State	Off	2/3/1900 5:12 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/22/1900 1:55 AM
Electric Banana	Horace Horse	State	Off	2/16/1900 1:44 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/7/1900 11:46 PM
Light Bulb	Elm Street Railroad Crossing	State	On	2/24/1900 6:36 PM
Electric Banana	Moe's Mowers	State	On	2/13/1900 12:49 PM
Electric Banana	Grinch's Grocery	State	On	2/23/1900 10:14 AM
Electric Banana	Bellweather Inn	State	On	2/16/1900 1:22 PM
Light Bulb	Old Beaver Dam	State	Off	2/2/1900 5:14 AM
Electric Banana	Horace Horse	State	Off	2/26/1900 11:14 AM
Light Bulb	Simpson's Barn	State	Off	2/1/1900 4:40 AM
Light Bulb	City Hall	State	On	2/27/1900 6:52 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/16/1900 5:57 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/5/1900 7:22 PM
Light Bulb	Oscar Jones Home	State	On	2/5/1900 11:58 AM
Electric Banana	Horace Horse	State	Off	2/23/1900 3:44 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/20/1900 5:28 AM
Light Bulb	Main Street	State	Off	2/17/1900 7:58 PM
Electric Banana	Joe's Hospital	State	On	2/23/1900 6:19 PM
Electric Banana	Moe's Mowers	State	Off	2/14/1900 11:17 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/20/1900 6:01 AM
Light Bulb	Grinch's Grocery	State	Off	2/3/1900 1:30 AM
Electric Banana	Home Base	State	Off	2/14/1900 9:31 PM
Electric Banana	Home Base	State	Off	2/18/1900 5:21 PM
Light Bulb	Simpson's House	State	Off	2/19/1900 5:26 AM
Light Bulb	Grinch's Grocery	State	Off	2/25/1900 10:13 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/14/1900 4:14 AM
Light Bulb	Simpson's Barn	State	On	2/3/1900 1:23 AM
Electric Banana	Oscar Jones Barn	State	On	2/22/1900 7:22 AM
Light Bulb	Simpson's House	State	On	2/5/1900 3:22 PM
Light Bulb	SnagglePus Hotel	State	On	2/15/1900 6:07 PM
Light Bulb	Plum Ferry Service	State	On	2/11/1900 7:11 PM
Electric Banana	Oscar Jones Barn	State	Off	2/9/1900 7:44 PM
Electric Banana	Joe's Hospital	State	On	2/19/1900 6:32 AM
Electric Banana	Grinch's Grocery	State	Off	2/18/1900 6:43 AM
Electric Banana	Horace Horse	State	On	2/22/1900 4:11 AM
Electric Banana	Oscar Jones Barn	State	Off	2/19/1900 10:55 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/14/1900 9:32 AM
Electric Banana	SnagglePus Hotel	State	On	2/24/1900 2:14 PM
Electric Banana	SnagglePus Hotel	State	On	2/8/1900 2:27 PM
Light Bulb	Home Base	State	On	2/25/1900 2:06 AM
Electric Banana	Plum Ferry Service	State	Off	2/16/1900 5:30 PM
Electric Banana	SnagglePus Hotel	State	Off	2/7/1900 11:30 PM
Light Bulb	City Hall	State	Off	2/25/1900 2:45 AM
Electric Banana	Oscar Jones Barn	State	On	2/27/1900 5:27 AM
Light Bulb	Bellweather Inn	State	On	2/13/1900 4:22 PM
Light Bulb	Home Base	State	Off	2/25/1900 6:45 AM
Light Bulb	Home Base	State	Off	2/15/1900 4:42 PM
Light Bulb	Oscar Jones Barn	State	Off	2/6/1900 6:41 AM
Electric Banana	Horace Horse	State	On	2/20/1900 6:50 AM
Electric Banana	Grinch's Grocery	State	Off	2/18/1900 9:49 AM
Light Bulb	Main Street	State	On	2/8/1900 7:45 PM
Electric Banana	Home Base	State	Off	2/2/1900 5:46 AM
Electric Banana	Joe's Hospital	State	On	2/13/1900 4:45 AM
Electric Banana	Bellweather Inn	State	On	2/8/1900 10:03 AM
Light Bulb	Plum Ferry Service	State	Off	2/18/1900 8:37 AM
Light Bulb	Joe's Hospital	State	Off	2/23/1900 6:57 PM
Light Bulb	Oscar Jones Barn	State	On	2/4/1900 10:56 AM
Light Bulb	SnagglePus Hotel	State	Off	2/26/1900 9:21 AM
Electric Banana	Joe's Hospital	State	On	2/27/1900 12:44 AM
Light Bulb	City Jail	State	On	2/7/1900 3:20 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/15/1900 2:08 AM
Electric Banana	Simpson's Barn	State	On	2/26/1900 7:50 AM
Light Bulb	Home Base	State	On	2/25/1900 6:46 PM
Light Bulb	Oscar Jones Home	State	Off	2/4/1900 2:04 PM
Light Bulb	Main Street	State	Off	2/9/1900 11:58 AM
Electric Banana	Oscar Jones Home	State	Off	2/2/1900 12:47 AM
Electric Banana	SnagglePus Hotel	State	On	2/14/1900 8:29 AM
Electric Banana	Simpson's Barn	State	Off	2/21/1900 10:21 PM
Electric Banana	Plum Ferry Service	State	On	2/26/1900 8:34 AM
Electric Banana	Horace Horse	State	Off	2/21/1900 11:58 AM
Light Bulb	SnagglePus Hotel	State	Off	2/22/1900 11:33 PM
Light Bulb	Simpson's House	State	On	2/15/1900 1:08 PM
Electric Banana	Joe's Hospital	State	Off	2/7/1900 2:09 PM
Light Bulb	Oscar Jones Home	State	Off	2/18/1900 10:39 PM
Electric Banana	Bellweather Inn	State	Off	2/3/1900 10:23 PM
Light Bulb	Old Beaver Dam	State	Off	2/15/1900 5:50 PM
Light Bulb	City Hall	State	On	2/2/1900 6:59 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/9/1900 6:29 AM
Electric Banana	Home Base	State	On	2/12/1900 10:07 PM
Electric Banana	Simpson's House	State	On	2/12/1900 5:23 PM
Light Bulb	Oscar Jones Barn	State	On	2/5/1900 11:21 PM
Light Bulb	Simpson's Barn	State	On	2/4/1900 4:30 AM
Light Bulb	Home Base	State	Off	2/14/1900 6:36 AM
Light Bulb	City Jail	State	Off	2/16/1900 10:09 PM
Electric Banana	City Hall	State	Off	2/7/1900 11:43 AM
Electric Banana	City Hall	State	On	2/7/1900 8:50 AM
Electric Banana	Grinch's Grocery	State	Off	2/25/1900 7:05 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/2/1900 5:13 AM
Light Bulb	SnagglePus Hotel	State	Off	2/15/1900 3:59 PM
Electric Banana	Oscar Jones Home	State	On	2/17/1900 2:35 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/27/1900 1:10 AM
Electric Banana	Elm Street Railroad Crossing	State	On	2/2/1900 5:38 PM
Electric Banana	Joe's Hospital	State	Off	2/11/1900 6:07 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/15/1900 12:48 PM
Light Bulb	Home Base	State	On	2/24/1900 10:45 PM
Light Bulb	Bellweather Inn	State	On	2/24/1900 12:35 AM
Electric Banana	Joe's Hospital	State	Off	2/5/1900 9:18 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/1/1900 12:37 PM
Electric Banana	Oscar Jones Barn	State	On	2/10/1900 5:37 AM
Electric Banana	Happy Gorilla Pub	State	On	2/17/1900 1:36 PM
Electric Banana	Bellweather Inn	State	On	2/18/1900 5:32 AM
Light Bulb	Plum Ferry Service	State	Off	2/2/1900 10:12 PM
Light Bulb	Old Beaver Dam	State	Off	2/24/1900 5:14 PM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/5/1900 7:56 AM
Light Bulb	Moe's Mowers	State	Off	2/21/1900 11:28 AM
Electric Banana	Oscar Jones Barn	State	Off	2/22/1900 7:02 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/7/1900 7:45 AM
Electric Banana	Home Base	State	On	2/20/1900 7:52 AM
Electric Banana	Horace Horse	State	On	2/21/1900 8:26 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/19/1900 6:21 PM
Electric Banana	Joe's Hospital	State	On	2/3/1900 9:44 AM
Light Bulb	SnagglePus Hotel	State	On	2/27/1900 3:02 AM
Electric Banana	Simpson's House	State	Off	2/16/1900 1:48 PM
Light Bulb	City Hall	State	Off	2/20/1900 1:35 PM
Light Bulb	City Jail	State	On	2/5/1900 10:17 AM
Electric Banana	Plum Ferry Service	State	On	2/13/1900 2:44 AM
Light Bulb	City Hall	State	Off	2/21/1900 5:00 AM
Electric Banana	Main Street	State	On	2/2/1900 4:14 AM
Electric Banana	Simpson's House	State	Off	2/3/1900 12:16 AM
Electric Banana	Main Street	State	On	2/17/1900 3:41 PM
Light Bulb	Simpson's Barn	State	On	2/9/1900 4:02 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/24/1900 4:10 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/1/1900 6:15 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/7/1900 9:29 PM
Electric Banana	Home Base	State	Off	2/12/1900 5:16 PM
Electric Banana	Happy Gorilla Pub	State	On	2/16/1900 4:58 PM
Light Bulb	Oscar Jones Home	State	On	2/5/1900 1:23 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/2/1900 4:22 PM
Light Bulb	Joe's Hospital	State	Off	2/25/1900 12:27 AM
Light Bulb	Oscar Jones Home	State	Off	2/8/1900 11:18 PM
Electric Banana	Simpson's Barn	State	On	2/21/1900 12:27 AM
Electric Banana	Bellweather Inn	State	Off	2/21/1900 3:53 AM
Light Bulb	Old Beaver Dam	State	Off	2/17/1900 7:09 PM
Light Bulb	Horace Horse	State	On	2/3/1900 4:20 AM
Light Bulb	Grinch's Grocery	State	Off	2/7/1900 10:15 AM
Electric Banana	Simpson's House	State	Off	2/5/1900 4:36 AM
Electric Banana	Oscar Jones Barn	State	On	2/20/1900 7:11 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/10/1900 10:14 PM
Electric Banana	Horace Horse	State	Off	2/26/1900 6:46 PM
Electric Banana	Simpson's Barn	State	On	2/15/1900 8:50 AM
Electric Banana	Plum Ferry Service	State	Off	2/24/1900 5:07 AM
Light Bulb	City Hall	State	Off	2/7/1900 7:30 AM
Light Bulb	Oscar Jones Barn	State	On	2/6/1900 3:49 PM
Electric Banana	Oscar Jones Home	State	On	2/2/1900 3:16 PM
Light Bulb	Home Base	State	On	2/2/1900 9:30 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/26/1900 1:37 AM
Light Bulb	Grinch's Grocery	State	Off	2/20/1900 12:52 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/16/1900 2:32 PM
Electric Banana	Oscar Jones Front Yard	State	On	2/10/1900 10:38 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/15/1900 1:56 PM
Electric Banana	Simpson's Barn	State	On	2/27/1900 8:16 PM
Light Bulb	Oscar Jones Home	State	On	2/14/1900 1:32 AM
Electric Banana	City Jail	State	Off	2/21/1900 1:32 AM
Light Bulb	City Jail	State	On	2/10/1900 11:53 AM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/20/1900 1:23 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/2/1900 2:15 PM
Light Bulb	Grinch's Grocery	State	Off	2/12/1900 8:03 PM
Light Bulb	Old Beaver Dam	State	Off	2/4/1900 11:35 AM
Electric Banana	Home Base	State	On	2/11/1900 12:11 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/1/1900 4:18 PM
Electric Banana	Moe's Mowers	State	Off	2/3/1900 11:40 AM
Light Bulb	Home Base	State	On	2/5/1900 5:07 AM
Light Bulb	City Jail	State	On	2/24/1900 8:25 PM
Electric Banana	Plum Ferry Service	State	Off	2/21/1900 5:14 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/27/1900 2:23 AM
Light Bulb	Oscar Jones Barn	State	Off	2/10/1900 3:28 AM
Electric Banana	City Jail	State	On	2/20/1900 9:49 AM
Electric Banana	Plum Ferry Service	State	On	2/8/1900 8:59 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/14/1900 5:03 AM
Light Bulb	Horace Horse	State	Off	2/17/1900 1:42 PM
Electric Banana	Plum Ferry Service	State	Off	2/9/1900 4:43 AM
Light Bulb	Oscar Jones Home	State	On	2/24/1900 6:04 AM
Electric Banana	Plum Ferry Service	State	On	2/23/1900 10:41 PM
Light Bulb	Oscar Jones Home	State	On	2/27/1900 12:43 PM
Light Bulb	Simpson's Barn	State	On	2/23/1900 6:06 AM
Light Bulb	Joe's Hospital	State	On	2/6/1900 5:07 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/19/1900 9:02 AM
Electric Banana	Moe's Mowers	State	On	2/12/1900 12:27 PM
Electric Banana	Joe's Hospital	State	Off	2/14/1900 7:49 PM
Electric Banana	Plum Ferry Service	State	On	2/8/1900 7:01 AM
Light Bulb	Grinch's Grocery	State	Off	2/16/1900 4:34 AM
Electric Banana	Happy Gorilla Pub	State	On	2/19/1900 9:57 PM
Electric Banana	Old Beaver Dam	State	On	2/13/1900 9:37 PM
Electric Banana	Horace Horse	State	Off	2/7/1900 9:44 PM
Light Bulb	Joe's Hospital	State	Off	2/4/1900 6:17 PM
Electric Banana	Joe's Hospital	State	On	2/14/1900 6:30 PM
Light Bulb	SnagglePus Hotel	State	On	2/4/1900 10:44 AM
Light Bulb	Home Base	State	On	2/11/1900 3:46 PM
Light Bulb	Bellweather Inn	State	Off	2/1/1900 10:23 PM
Electric Banana	Oscar Jones Home	State	Off	2/8/1900 8:52 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/27/1900 6:19 PM
Electric Banana	Horace Horse	State	On	2/19/1900 3:13 AM
Light Bulb	Grinch's Grocery	State	On	2/6/1900 6:04 AM
Electric Banana	Simpson's Barn	State	Off	2/21/1900 12:56 AM
Light Bulb	Simpson's Barn	State	Off	2/5/1900 1:20 AM
Light Bulb	Simpson's House	State	Off	2/1/1900 3:17 AM
Light Bulb	Main Street	State	On	2/24/1900 12:28 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/22/1900 7:18 PM
Electric Banana	Joe's Hospital	State	Off	2/19/1900 4:21 PM
Electric Banana	Joe's Hospital	State	On	2/21/1900 4:52 PM
Electric Banana	Joe's Hospital	State	Off	2/1/1900 1:17 PM
Electric Banana	Old Beaver Dam	State	Off	2/22/1900 7:34 AM
Light Bulb	Joe's Hospital	State	On	2/16/1900 7:11 AM
Electric Banana	Bellweather Inn	State	On	2/17/1900 3:00 AM
Electric Banana	Plum Ferry Service	State	On	2/19/1900 12:55 AM
Electric Banana	Horace Horse	State	On	2/14/1900 1:14 AM
Light Bulb	Main Street	State	On	2/10/1900 11:25 AM
Electric Banana	City Hall	State	Off	2/14/1900 10:02 PM
Electric Banana	SnagglePus Hotel	State	On	2/22/1900 11:02 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/5/1900 11:30 AM
Electric Banana	Happy Gorilla Pub	State	On	2/7/1900 12:39 AM
Light Bulb	Moe's Mowers	State	Off	2/23/1900 4:00 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/17/1900 12:00 AM
Light Bulb	City Jail	State	Off	2/12/1900 7:00 PM
Light Bulb	Simpson's House	State	On	2/6/1900 4:20 PM
Light Bulb	Oscar Jones Front Yard	State	On	2/14/1900 9:16 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/8/1900 1:59 PM
Light Bulb	Home Base	State	Off	2/13/1900 7:32 AM
Electric Banana	City Hall	State	Off	2/25/1900 10:41 AM
Electric Banana	Simpson's Barn	State	Off	2/18/1900 5:01 PM
Electric Banana	Joe's Hospital	State	Off	2/8/1900 6:33 PM
Light Bulb	SnagglePus Hotel	State	On	2/18/1900 1:34 PM
Electric Banana	Old Beaver Dam	State	Off	2/9/1900 1:01 PM
Electric Banana	Main Street	State	Off	2/4/1900 3:41 AM
Electric Banana	Old Beaver Dam	State	Off	2/23/1900 3:28 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/25/1900 9:00 PM
Electric Banana	Moe's Mowers	State	On	2/5/1900 8:33 PM
Light Bulb	Moe's Mowers	State	On	2/22/1900 1:44 PM
Light Bulb	City Jail	State	On	2/20/1900 11:59 PM
Light Bulb	Oscar Jones Barn	State	Off	2/2/1900 3:57 PM
Electric Banana	Bellweather Inn	State	On	2/15/1900 9:08 AM
Electric Banana	Bellweather Inn	State	Off	2/25/1900 6:26 PM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/3/1900 1:41 AM
Light Bulb	Simpson's Barn	State	Off	2/18/1900 7:22 PM
Light Bulb	Home Base	State	On	2/23/1900 11:15 AM
Electric Banana	Home Base	State	Off	2/25/1900 1:19 AM
Electric Banana	Home Base	State	On	2/9/1900 10:37 AM
Electric Banana	Home Base	State	On	2/1/1900 7:53 PM
Electric Banana	Old Beaver Dam	State	Off	2/20/1900 12:51 PM
Electric Banana	Bellweather Inn	State	Off	2/22/1900 11:43 AM
Electric Banana	City Jail	State	On	2/27/1900 6:24 PM
Light Bulb	Moe's Mowers	State	Off	2/12/1900 10:17 AM
Electric Banana	City Jail	State	On	2/17/1900 6:18 PM
Electric Banana	Old Beaver Dam	State	Off	2/24/1900 11:03 PM
Electric Banana	City Hall	State	Off	2/8/1900 1:56 PM
Electric Banana	Plum Ferry Service	State	Off	2/2/1900 1:07 PM
Light Bulb	Plum Ferry Service	State	Off	2/5/1900 11:46 AM
Light Bulb	Old Beaver Dam	State	Off	2/26/1900 1:28 PM
Light Bulb	Happy Gorilla Pub	State	Off	2/12/1900 9:06 PM
Light Bulb	Old Beaver Dam	State	On	2/7/1900 12:10 PM
Light Bulb	Grinch's Grocery	State	On	2/24/1900 8:53 AM
Electric Banana	SnagglePus Hotel	State	Off	2/14/1900 3:10 AM
Electric Banana	Oscar Jones Barn	State	On	2/1/1900 3:46 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/14/1900 3:52 PM
Electric Banana	Main Street	State	On	2/25/1900 8:51 AM
Electric Banana	Grinch's Grocery	State	On	2/6/1900 3:16 PM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/24/1900 7:00 AM
Electric Banana	Joe's Hospital	State	Off	2/21/1900 8:00 PM
Electric Banana	Oscar Jones Front Yard	State	Off	2/25/1900 4:52 PM
Electric Banana	Happy Gorilla Pub	State	On	2/8/1900 4:21 PM
Light Bulb	Old Beaver Dam	State	Off	2/10/1900 3:39 AM
Light Bulb	Joe's Hospital	State	Off	2/19/1900 5:33 AM
Light Bulb	Horace Horse	State	On	2/9/1900 7:30 PM
Electric Banana	City Hall	State	On	2/15/1900 2:49 AM
Light Bulb	Moe's Mowers	State	On	2/21/1900 2:14 PM
Electric Banana	Grinch's Grocery	State	On	2/1/1900 8:07 PM
Electric Banana	City Jail	State	On	2/3/1900 11:53 PM
Light Bulb	Simpson's House	State	Off	2/10/1900 8:23 AM
Light Bulb	Home Base	State	On	2/10/1900 1:38 PM
Light Bulb	Oscar Jones Barn	State	Off	2/19/1900 3:48 PM
Electric Banana	Joe's Hospital	State	On	2/2/1900 11:06 PM
Electric Banana	Plum Ferry Service	State	On	2/15/1900 5:19 PM
Light Bulb	City Jail	State	Off	2/13/1900 5:01 AM
Light Bulb	Elm Street Railroad Crossing	State	On	2/7/1900 3:09 AM
Electric Banana	Simpson's House	State	Off	2/20/1900 2:46 AM
Light Bulb	Oscar Jones Barn	State	Off	2/24/1900 10:05 AM
Electric Banana	Home Base	State	On	2/25/1900 12:55 PM
Light Bulb	Home Base	State	Off	2/17/1900 11:56 AM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/27/1900 8:39 AM
Light Bulb	Elm Street Railroad Crossing	State	Off	2/15/1900 8:13 PM
Electric Banana	Plum Ferry Service	State	On	2/26/1900 8:03 PM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/24/1900 5:50 PM
Light Bulb	Home Base	State	Off	2/21/1900 8:25 AM
Electric Banana	Main Street	State	On	2/13/1900 9:52 AM
Electric Banana	Old Beaver Dam	State	Off	2/21/1900 1:08 PM
Electric Banana	Simpson's House	State	On	2/3/1900 12:50 AM
Light Bulb	Simpson's Barn	State	On	2/19/1900 12:23 PM
Light Bulb	Plum Ferry Service	State	On	2/5/1900 6:29 AM
Electric Banana	Simpson's Barn	State	On	2/23/1900 4:24 PM
Electric Banana	Simpson's House	State	On	2/22/1900 12:05 AM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/22/1900 12:46 PM
Electric Banana	Moe's Mowers	State	Off	2/7/1900 3:06 PM
Light Bulb	Grinch's Grocery	State	On	2/2/1900 3:57 PM
Electric Banana	City Hall	State	On	2/25/1900 5:04 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/26/1900 9:56 PM
Electric Banana	Simpson's House	State	On	2/27/1900 7:29 PM
Light Bulb	Simpson's Barn	State	On	2/20/1900 11:23 AM
Light Bulb	Oscar Jones Barn	State	Off	2/4/1900 8:43 PM
Electric Banana	Horace Horse	State	Off	2/15/1900 9:14 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/25/1900 3:18 AM
Electric Banana	Main Street	State	Off	2/26/1900 3:50 AM
Electric Banana	Home Base	State	Off	2/7/1900 11:09 AM
Light Bulb	SnagglePus Hotel	State	On	2/8/1900 6:31 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/17/1900 5:54 AM
Electric Banana	Bellweather Inn	State	On	2/16/1900 5:32 PM
Electric Banana	Simpson's Barn	State	On	2/25/1900 8:10 PM
Electric Banana	Horace Horse	State	On	2/23/1900 11:54 PM
Electric Banana	Joe's Hospital	State	Off	2/21/1900 3:28 AM
Electric Banana	Joe's Hospital	State	Off	2/7/1900 10:07 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/24/1900 3:12 AM
Electric Banana	Remants Of The Day Consignment Shop	State	On	2/14/1900 11:04 AM
Light Bulb	Simpson's Barn	State	On	2/5/1900 11:26 PM
Light Bulb	SnagglePus Hotel	State	Off	2/1/1900 5:34 PM
Light Bulb	City Jail	State	Off	2/6/1900 3:08 AM
Light Bulb	Remants Of The Day Consignment Shop	State	Off	2/11/1900 11:35 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/23/1900 11:52 AM
Light Bulb	Oscar Jones Barn	State	Off	2/23/1900 12:39 AM
Electric Banana	SnagglePus Hotel	State	Off	2/24/1900 8:12 PM
Electric Banana	Grinch's Grocery	State	Off	2/16/1900 12:05 PM
Electric Banana	Horace Horse	State	Off	2/17/1900 1:44 AM
Light Bulb	Oscar Jones Front Yard	State	Off	2/3/1900 9:57 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/19/1900 12:43 PM
Electric Banana	Horace Horse	State	On	2/21/1900 6:38 AM
Electric Banana	City Jail	State	Off	2/3/1900 6:46 AM
Electric Banana	Simpson's Barn	State	Off	2/5/1900 8:25 PM
Electric Banana	City Hall	State	Off	2/21/1900 6:06 AM
Light Bulb	Oscar Jones Front Yard	State	On	2/2/1900 12:43 AM
Light Bulb	Moe's Mowers	State	Off	2/27/1900 8:22 PM
Electric Banana	Joe's Hospital	State	Off	2/21/1900 1:32 AM
Light Bulb	Happy Gorilla Pub	State	On	2/15/1900 5:57 PM
Electric Banana	Elm Street Railroad Crossing	State	Off	2/9/1900 12:38 PM
Light Bulb	Oscar Jones Front Yard	State	Off	2/24/1900 3:20 AM
Electric Banana	Oscar Jones Home	State	On	2/2/1900 5:37 AM
Electric Banana	Joe's Hospital	State	On	2/19/1900 9:47 AM
Electric Banana	Happy Gorilla Pub	State	On	2/25/1900 2:32 AM
Electric Banana	Oscar Jones Front Yard	State	Off	2/22/1900 7:11 PM
Light Bulb	City Hall	State	On	2/6/1900 11:33 AM
Electric Banana	SnagglePus Hotel	State	On	2/5/1900 2:05 AM
Light Bulb	Simpson's Barn	State	Off	2/19/1900 5:13 AM
Light Bulb	Old Beaver Dam	State	Off	2/3/1900 4:07 PM
Electric Banana	Home Base	State	On	2/1/1900 12:39 AM
Electric Banana	Oscar Jones Front Yard	State	On	2/7/1900 12:26 PM
Electric Banana	Old Beaver Dam	State	On	2/3/1900 12:50 AM
Electric Banana	Home Base	State	Off	2/13/1900 2:57 PM
Light Bulb	Horace Horse	State	Off	2/1/1900 9:15 PM
Light Bulb	SnagglePus Hotel	State	On	2/13/1900 1:39 AM
Light Bulb	Simpson's Barn	State	On	2/27/1900 10:49 AM
Light Bulb	Remants Of The Day Consignment Shop	State	On	2/2/1900 9:41 PM
Electric Banana	Bellweather Inn	State	Off	2/21/1900 1:01 PM
Electric Banana	Simpson's Barn	State	Off	2/4/1900 12:47 PM
Light Bulb	Horace Horse	State	Off	2/27/1900 11:19 AM
Electric Banana	Moe's Mowers	State	On	2/22/1900 2:52 AM
Electric Banana	Old Beaver Dam	State	On	2/3/1900 10:03 PM
Light Bulb	Simpson's Barn	State	On	2/10/1900 5:33 AM
Electric Banana	Plum Ferry Service	State	On	2/15/1900 10:36 PM
Light Bulb	Old Beaver Dam	State	Off	2/2/1900 10:47 AM
Electric Banana	Moe's Mowers	State	Off	2/18/1900 4:50 PM
Light Bulb	Plum Ferry Service	State	On	2/1/1900 10:45 PM
Electric Banana	Plum Ferry Service	State	Off	2/27/1900 10:14 AM
Light Bulb	Grinch's Grocery	State	On	2/21/1900 5:39 PM
Light Bulb	Simpson's House	State	On	2/5/1900 11:39 PM
Electric Banana	Main Street	State	On	2/27/1900 7:21 PM
Light Bulb	SnagglePus Hotel	State	On	2/12/1900 3:56 AM
Electric Banana	Grinch's Grocery	State	On	2/5/1900 12:03 PM
Light Bulb	Oscar Jones Barn	State	On	2/26/1900 11:31 AM
Light Bulb	Moe's Mowers	State	On	2/5/1900 7:25 AM
Electric Banana	City Hall	State	Off	2/21/1900 7:36 PM
Light Bulb	City Jail	State	Off	2/21/1900 6:00 AM
Light Bulb	City Jail	State	Off	2/16/1900 5:26 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/9/1900 3:35 PM
Electric Banana	City Hall	State	On	2/10/1900 4:26 AM
Light Bulb	Home Base	State	Off	2/1/1900 1:32 PM
Electric Banana	Remants Of The Day Consignment Shop	State	Off	2/2/1900 2:41 AM
Light Bulb	Joe's Hospital	State	Off	2/11/1900 12:58 AM
Light Bulb	Oscar Jones Home	State	Off	2/25/1900 8:18 AM
Electric Banana	City Jail	State	On	2/23/1900 6:58 PM
Light Bulb	Simpson's House	State	Off	2/4/1900 9:32 AM
Electric Banana	Happy Gorilla Pub	State	Off	2/15/1900 3:02 PM
Light Bulb	Old Beaver Dam	State	Off	2/15/1900 2:27 AM
Electric Banana	Oscar Jones Front Yard	State	Off	2/27/1900 2:12 PM
Electric Banana	Grinch's Grocery	State	Off	2/10/1900 9:02 PM
Light Bulb	Simpson's Barn	State	On	2/8/1900 1:28 AM
Light Bulb	Happy Gorilla Pub	State	Off	2/23/1900 6:25 PM
Light Bulb	Plum Ferry Service	State	Off	2/1/1900 1:26 PM
